date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:28:17	253487/253487	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22630f43f9-3de2f%22	https://upeu.edu.pe/wp-content/plugins/tabs-responsive/assets/css/font-awesome/fonts/fontawesome-webfont.svg?v=4.1.0	C:/My%20Web%20Sites/proyecto7/upeu.edu.pe/wp-content/plugins/tabs-responsive/assets/css/font-awesome/fonts/fontawesome-webfont862f.svg	(from https://upeu.edu.pe/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-1261aff55c09c38bc801b98f3e912be3.css)
20:28:17	662/662	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2004%20Nov%202022%2001:28:16%20GMT	https://upeu.edu.pe/wp-content/uploads/useanyfont//wp-content/uploads/useanyfont/7810brush-script-mt.woff2	C:/My%20Web%20Sites/proyecto7/upeu.edu.pe/wp-content/uploads/useanyfont/wp-content/uploads/useanyfont/7810brush-script-mt.woff2	(from https://upeu.edu.pe/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-1261aff55c09c38bc801b98f3e912be3.css)
20:28:17	1638/1638	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22666-5de4b8826de12%22	https://upeu.edu.pe/wp-content/plugins/video-popup/css/vp-close-icon/fonts/vp-close-icon-font.eot?lv4qfq	C:/My%20Web%20Sites/proyecto7/upeu.edu.pe/wp-content/plugins/video-popup/css/vp-close-icon/fonts/vp-close-icon-font06c0.eot	(from https://upeu.edu.pe/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-1261aff55c09c38bc801b98f3e912be3.css)
20:28:17	15260/15260	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223b9c-5db84b8298e7c%22	https://upeu.edu.pe/wp-content/plugins/monarch/css/fonts/monarch.eot	C:/My%20Web%20Sites/proyecto7/upeu.edu.pe/wp-content/plugins/monarch/css/fonts/monarch.eot	(from https://upeu.edu.pe/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-1261aff55c09c38bc801b98f3e912be3.css)
20:28:18	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-5eaaf39c6249e%22	https://upeu.edu.pe/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/proyecto7/upeu.edu.pe/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from https://upeu.edu.pe/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-1261aff55c09c38bc801b98f3e912be3.css)
20:28:18	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-5eaaf39c6249e%22	https://upeu.edu.pe/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/proyecto7/upeu.edu.pe/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://upeu.edu.pe/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-1261aff55c09c38bc801b98f3e912be3.css)
20:28:18	98024/98024	---M--	200	added ('OK')	font/woff	etag:%2263443049-17ee8%22	https://upeu.edu.pe/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/proyecto7/upeu.edu.pe/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from https://upeu.edu.pe/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-1261aff55c09c38bc801b98f3e912be3.css)
20:28:19	165548/165548	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%2263443049-286ac%22	https://upeu.edu.pe/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/proyecto7/upeu.edu.pe/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from https://upeu.edu.pe/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-1261aff55c09c38bc801b98f3e912be3.css)
20:28:19	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263443049-6c7db%22	https://upeu.edu.pe/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/proyecto7/upeu.edu.pe/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from https://upeu.edu.pe/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-1261aff55c09c38bc801b98f3e912be3.css)
20:28:19	4598/4598	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261e9abaa-11f6%22	https://upeu.edu.pe/wp-includes/js/mediaelement/mejs-controls.svg	C:/My%20Web%20Sites/proyecto7/upeu.edu.pe/wp-includes/js/mediaelement/mejs-controls.svg	(from https://upeu.edu.pe/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-1261aff55c09c38bc801b98f3e912be3.css)
